10314,58247289,vum,1,2,vgm,1,
10315,59626737,rlq,2,3,ppj,1,
10316,57374032,ihp,1,3,rwi,1,
10317,40882390,cdy,2,4,bdp,1,
10318,91472018,lga,2,4,hqn,1,
10319,60452758,wcq,2,2,dky,1,
10320,29367033,cvn,1,1,bds,1,
10321,77038895,hkc,2,1,qoj,1,
10322,23527783,fde,2,3,xds,1,
10323,15599049,llb,1,4,xuk,1,
10324,28222093,lia,2,4,liu,1,
10325,25853094,fqj,2,2,mrc,1,
10326,53425424,xkn,2,3,paa,1,
10327,86805290,voh,2,4,qlw,1,
10328,66767527,dyd,2,2,ctd,1,
10329,30856033,ior,1,2,lfj,1,
10330,82521559,aib,1,3,rdt,1,
10331,84298465,lap,1,2,ydh,1,
10332,91120237,jus,1,2,pxy,1,
10333,46030590,xfx,1,1,ytx,1,
10334,71029384,tsq,2,3,iyr,1,
10335,14339725,xxu,1,2,vqd,1,
10336,23904941,poc,1,4,agm,1,
10337,50846509,grl,1,1,cve,1,
10338,83971484,hdt,1,3,svu,1,
10339,18874429,hnt,2,1,gwg,1,
10340,49435684,emj,2,4,rqy,1,
10341,30413307,eoh,1,2,fal,1,
10342,91715294,tvi,1,1,nyp,1,
10343,85778148,oxt,1,3,mwo,1,
10344,22333325,fqn,1,2,hky,1,
10345,94365872,dxf,2,1,biw,1,
10346,55788601,xgt,1,1,wio,1,
10347,14451101,xoy,2,1,tlp,1,
10348,53640602,qxp,1,3,oks,1,
10349,17638587,ytw,1,2,bwf,1,
10350,72791506,clp,2,3,fvu,1,
10351,16835798,qgh,1,4,gvl,1,
10352,22646745,fbf,1,2,ord,1,
10353,99887292,cyi,1,4,air,1,
10354,77902969,qrb,1,1,iri,1,
10355,38317448,ivs,2,2,ypi,1,
10356,88346465,bfe,1,3,cuh,1,
10357,37984460,rui,2,4,lio,1,
10358,84724189,qdn,1,4,kli,1,
10359,36413896,awk,1,1,gar,1,
10360,41733663,lsk,1,3,yks,1,
10361,97741440,mbp,2,4,ghq,1,
10362,30007706,dio,2,1,ppb,1,
10363,17671670,ndw,1,3,hgo,1,
10364,98967903,qul,2,3,vbn,1,
10365,96802676,fpc,2,2,fxk,1,
10366,20190251,lyv,2,1,uxd,1,
10367,24756980,vqc,2,2,xvw,1,
10368,45852250,lmm,1,1,kcb,1,
10369,50510276,hov,2,4,eyf,1,
10370,31579021,wpw,1,3,pgw,1,
10371,96365239,bjh,2,1,ake,1,
10372,96023907,thd,1,1,rip,1,
10373,16453353,hkg,2,2,ttd,1,
10374,97535183,wua,2,3,ohv,1,
10375,22270003,skm,1,3,gub,1,
10376,38784412,paw,1,1,mkn,1,
10377,91395101,qsy,1,4,vpy,1,
10378,74055067,plh,1,4,wai,1,
10379,14591908,hvn,2,3,aqs,1,
10380,47584169,qkk,1,4,nvh,1,
10381,86311500,bkj,2,2,sig,1,
10382,39768626,rbe,1,3,pef,1,
10383,94190555,yql,2,3,uxv,1,
10384,76826379,eqi,2,3,sst,1,
10385,51379162,jrb,1,4,jbj,1,
10386,67556415,wax,2,4,mtg,1,
10387,17966957,sex,2,3,snn,1,
10388,22868363,qtc,2,3,scb,1,
10389,72915766,tfe,1,2,uyk,1,
10390,52730454,rvq,2,2,akw,1,
10391,78811483,qvp,2,3,pri,1,
10392,54873665,taq,1,3,olt,1,
10393,68505106,xjd,2,3,nvi,1,
10394,17030973,wxw,1,1,bwh,1,
10395,54942020,jaw,2,1,amk,1,
10396,82506209,gvb,1,3,bcu,1,
10397,14829713,rlf,2,2,eyi,1,
10398,88560227,dut,2,3,eqd,1,
10399,39449251,cyn,1,3,pkt,1,
10400,30358173,ylx,2,2,jqw,1,
10401,45087641,hmn,2,3,xnh,1,
10402,65206147,xmw,2,4,nvn,1,
10403,74000814,dsi,2,4,psc,1,
10404,63466110,rde,2,1,awe,1,
10405,39285909,art,2,4,ehl,1,
10406,23102775,qgq,1,1,wtm,1,
10407,12853331,gka,1,3,emm,1,
10408,74295311,ppg,2,2,ddh,1,
10409,61181670,dqp,2,3,rlt,1,
10410,72231066,aty,2,3,qsr,1,
10411,24581023,vsf,1,4,iuu,1,
10412,59160178,wtf,2,3,odg,1,
10413,60183195,tsi,2,3,atj,1,
10414,68382765,xmd,1,4,bvt,1,
10415,99251959,hin,2,3,qcq,1,
10416,11198894,rdh,2,1,nau,1,
10417,95126239,pus,1,3,quu,1,
10418,44391705,cjv,1,2,hsl,1,
10419,78167727,ial,1,2,yxa,1,
10420,77733463,obe,2,4,bgb,1,
10421,59507403,sxf,2,2,nxn,1,
10422,43781058,nby,2,4,xeh,1,
10423,71729538,ath,1,2,kvx,1,
10424,62121651,coq,2,1,ify,1,
10425,34484609,wgb,1,4,wpw,1,
10426,46781652,fuo,2,2,acv,1,
10427,78503636,qyk,2,3,kis,1,
10428,84045208,kfw,2,2,dkv,1,
10429,56745838,fcx,1,1,asj,1,
10430,22045639,vhk,1,2,vhj,1,
10431,45131034,kmy,2,3,dva,1,
10432,97579174,irp,2,1,igp,1,
10433,83200742,kuu,1,4,riy,1,
10434,57311427,nbd,2,3,bkj,1,
10435,42361468,kej,1,3,nxr,1,
10436,33349928,ars,1,3,iyu,1,
10437,63365862,chm,2,4,qlk,1,
10438,28769972,man,2,3,mlb,1,
10439,77188654,qbc,2,2,ats,1,
10440,89615078,vwk,2,3,ehm,1,
10441,73292548,lbi,1,3,jau,1,
10442,61939075,iic,1,3,ebt,1,
10443,44823750,xab,2,2,oig,1,
10444,67186118,sis,1,3,fkv,1,
10445,71927873,jau,1,2,orm,1,
10446,96471573,qdx,1,2,ssu,1,
10447,17066133,rel,2,4,nfy,1,
10448,54765227,ail,1,4,gwv,1,
10449,81902175,uwo,2,1,itc,1,
10450,83504902,lre,2,1,tlk,1,
10451,95515418,ehq,2,1,xuo,1,
10452,74480439,rkt,1,1,qth,1,
10453,61902998,iqd,2,2,cdv,1,
10454,16903612,rox,1,1,utk,1,
10455,39015923,vjn,1,3,ofq,1,
10456,52178817,hgo,1,3,xwg,1,
10457,97023675,stm,2,3,bpt,1,
10458,39053159,obm,1,2,mpu,1,
10459,94734442,qvx,2,3,dts,1,
10460,93375154,ydn,1,4,jde,1,
10461,26765796,bna,2,4,poh,1,
10462,47732345,hjg,2,4,nxu,1,
10463,71344629,ics,2,1,the,1,
10464,13654125,usk,2,3,lqo,1,
10465,97728348,cib,2,1,tab,1,
10466,63023447,uby,1,4,nnu,1,
10467,70925873,eoq,2,2,qvy,1,
10468,81786650,lxs,2,2,syf,1,
10469,49432321,hys,2,3,hit,1,
10470,72213238,cmj,1,3,tmx,1,
10471,43381970,lkg,1,2,pxq,1,
10472,14846746,ooh,2,1,ocq,1,
10473,47208077,cwj,1,4,loe,1,
10474,66194719,qdb,1,1,ict,1,
10475,23444560,wqy,1,1,dxj,1,
10476,37202841,qlq,2,3,aqv,1,
10477,25613816,ols,2,1,fag,1,
10478,42998528,ygb,1,3,owp,1,
10479,15648595,jwd,2,2,rcl,1,
10480,89408132,bjh,1,4,poy,1,
10481,39456969,bje,2,2,bmh,1,
10482,22764635,ada,1,1,rdu,1,
10483,67051895,koj,2,1,jrk,1,
10484,28727287,nfp,1,4,uav,1,
10485,97156376,snj,1,4,kif,1,
10486,63709079,sud,1,3,ipl,1,
10487,90918067,rsj,2,3,ght,1,
10488,60312247,iob,1,4,dyq,1,
10489,52911621,rnk,1,1,sye,1,
10490,70447114,kgf,2,2,adr,1,
10491,67091870,rmp,2,1,mgk,1,
10492,86877831,sdx,1,2,fid,1,
10493,89936893,cng,1,1,enc,1,
10494,14403335,rem,1,2,lkf,1,
10495,26368332,ace,1,4,mkl,1,
10496,65128117,hey,2,1,jve,1,
10497,46870308,sma,2,1,uup,1,
10498,70970894,nry,2,4,vrd,1,
10499,46791759,pfv,1,4,plu,1,
10500,99147557,pro,2,1,rnm,1,
10501,53385565,rkm,2,1,pyq,1,
10502,89576182,xjb,2,3,kuf,1,
10503,19517951,yox,2,2,ryk,1,
10504,44496155,won,2,1,cxv,1,
10505,79011413,thg,2,3,eow,1,
10506,10861884,kgx,2,2,ejx,1,
10507,60632769,pqh,2,1,jiq,1,
10508,61835889,kms,1,4,fkx,1,
10509,61205333,kmn,2,1,cgo,1,
10510,39820513,jwy,2,3,aig,1,
10511,23142471,rym,1,2,rpk,1,
10512,85566004,bqr,2,1,fvh,1,
10513,54831430,htf,2,4,cbx,1,
10514,34892165,yeg,1,3,uaq,1,
10515,50235929,unl,1,4,vxb,1,
10516,71157648,wwi,1,4,his,1,
10517,65358510,uxe,1,3,qfn,1,
10518,60784350,vgs,1,3,hgm,1,
10519,96866188,wou,2,4,mpn,1,
10520,24653747,aym,1,3,vei,1,
10521,92322811,mwm,1,1,roq,1,
10522,97078425,lck,1,4,yps,1,
10523,41708555,paj,1,2,wtd,1,
10524,89137877,onu,2,2,ygq,1,
10525,77890940,ejb,2,2,qxh,1,
10526,85556290,eit,2,3,eog,1,
10527,95624640,bur,1,1,cul,1,
10528,65876303,dhr,1,2,cki,1,
10529,77712004,pcm,1,2,gxr,1,
10530,46612627,pic,1,4,osf,1,
10531,75896616,por,1,1,lki,1,
10532,82300244,ivv,1,2,xob,1,
10533,77663998,rcv,2,1,ayr,1,
10534,19112124,sry,1,4,jql,1,
10535,77693145,aqu,1,2,unw,1,
10536,55020792,vep,2,4,ijw,1,
10537,70577995,usb,2,4,iso,1,
10538,88607763,mfi,1,2,mhk,1,
10539,95488260,gen,1,2,aci,1,
10540,73656835,jvr,2,2,qqy,1,
10541,51564731,unx,2,3,msx,1,
10542,55955404,awp,2,3,qro,1,
10543,47476688,kkn,1,3,psk,1,
10544,20406705,rwl,2,1,ckk,1,
10545,89171638,xke,2,2,tlg,1,
10546,52041475,xvs,1,2,oaf,1,
10547,35413899,yll,1,3,smu,1,
10548,31007151,ysk,2,3,ogl,1,
10549,62264471,erw,2,2,ntn,1,
10550,64584827,mtf,1,3,jux,1,
10551,10756474,vdb,2,2,osd,1,
10552,24998681,xlg,1,3,vpd,1,
10553,79256114,tvo,2,1,eqs,1,
10554,59780355,evd,2,4,mrh,1,
10555,25488052,eed,2,1,lhs,1,
10556,77054120,vpn,1,1,oni,1,
10557,77096217,xxi,2,3,bqm,1,
10558,14921174,mky,2,4,sih,1,
10559,82588464,wsf,1,4,rdk,1,
10560,96527717,ngr,1,4,ygp,1,
10561,82288816,vgm,2,3,wmv,1,
10562,88067766,vuu,1,1,tgw,1,
10563,96738393,env,1,1,pbc,1,
10564,89344949,hec,1,4,sts,1,
10565,35121098,tea,1,2,dhq,1,
10566,27326684,qpn,1,4,rqx,1,
10567,50549189,qju,1,2,aga,1,
10568,34878600,xrx,1,1,ihq,1,
10569,11264984,ehi,2,3,ndj,1,
10570,65357963,jmx,2,3,ffi,1,
10571,65367184,fie,2,4,ldr,1,
10572,30544598,ity,1,3,bcx,1,
10573,21954249,fco,2,1,asx,1,
10574,84349642,bah,2,1,tuj,1,
10575,68524181,ycu,1,1,xxj,1,
10576,88501395,jwv,1,4,csw,1,
10577,85043379,rny,2,2,rjd,1,
10578,22879338,dbn,2,4,blr,1,
10579,20790503,kkg,2,2,etc,1,
10580,32049727,oau,2,4,moq,1,
10581,84420386,prc,1,2,shu,1,
10582,98826993,eok,1,4,fib,1,
10583,38734300,isw,2,4,nko,1,
10584,94104785,uvr,2,3,aky,1,
10585,24474351,lco,2,2,uoj,1,
10586,11809608,enu,2,4,buj,1,
10587,66700528,ccb,2,3,ctf,1,
10588,86450901,fol,2,1,mgc,1,
10589,49609417,hjv,1,3,dpy,1,
10590,64477795,dmv,1,4,fir,1,
10591,32195315,pnt,2,4,jep,1,
10592,96389102,qfx,2,1,rrm,1,
10593,86150560,hnf,1,1,ufd,1,
10594,64445761,yyn,1,3,wyi,1,
10595,56596212,qcj,2,3,ywd,1,
10596,36850876,ald,2,4,idh,1,
10597,95402377,rpl,2,1,fyv,1,
10598,37620359,kos,2,2,nsi,1,
10599,70306002,mqm,2,3,jym,1,
10600,87076820,qqb,2,1,eaq,1,
10601,12100721,bvt,1,2,twy,1,
10602,49251559,gge,1,2,oor,1,
10603,87727648,gcf,2,3,lou,1,
10604,33546769,fmf,2,3,oco,1,
10605,52038023,ljx,2,2,atu,1,
10606,81145813,jge,2,4,ypb,1,
10607,42760095,oah,1,4,gfv,1,
10608,34998362,blc,2,1,dsj,1,
10609,96246610,wgx,2,2,jws,1,
10610,12165400,gax,1,1,etq,1,
10611,19899456,ncd,1,3,kht,1,
10612,31083942,evn,1,2,kvm,1,
10613,26790389,aar,2,3,jyo,1,
10614,54380997,asn,2,2,eld,1,
10615,19477429,jds,1,1,ljs,1,
10616,51491011,lgh,2,3,rgj,1,
10617,40943747,tll,2,2,jma,1,
10618,89051406,gul,2,3,snc,1,
10619,88078465,ult,2,2,igg,1,
10620,71189405,enf,1,2,gjl,1,
10621,16327605,umh,2,1,rma,1,
10622,54973411,ikq,1,2,aie,1,
10623,66749525,yyl,2,2,gkv,1,
10624,17868745,qvh,1,3,app,1,
10625,29425951,usn,1,2,nyb,1,
10626,86676479,sqp,2,3,qoh,1,
10627,20251055,ujs,1,1,scl,1,
10628,59592539,hbd,1,1,ctb,1,
10629,63822328,awf,1,2,xnm,1,
10630,91431093,new,1,4,kdq,1,
10631,50294986,ete,2,2,gbq,1,
10632,94220812,kpc,2,1,hul,1,
10633,92474182,lpv,1,3,itn,1,
10634,22096184,kef,2,1,bhb,1,
10635,34475441,rjt,2,1,iim,1,
10636,17240954,qte,1,3,sns,1,
10637,20384036,grm,2,1,epj,1,
10638,17450225,hrf,2,2,prt,1,
10639,20419994,ddw,1,4,ojg,1,
10640,41296845,xlv,2,4,dqp,1,
10641,80129917,shq,1,2,udb,1,
10642,52832261,fxb,1,3,kam,1,
10643,91574195,ktt,2,4,xgw,1,
10644,98919328,jyp,2,2,cdr,1,
10645,62883568,uwm,1,2,mfs,1,
10646,61663231,opo,1,1,nhe,1,
10647,86979214,teq,1,2,enf,1,
10648,79736335,hok,2,4,pfx,1,
10649,51773395,dyx,1,4,rel,1,
10650,52724567,eve,2,2,ejb,1,
10651,12412370,odk,2,1,nlh,1,
10652,54778988,bgr,1,2,nne,1,
10653,82740171,bek,2,3,tjg,1,
10654,58940275,ppb,2,1,pkm,1,
10655,64332436,gjy,2,3,nre,1,
10656,93400296,eji,1,2,dol,1,
10657,20387050,frs,1,4,don,1,
10658,10840268,xai,2,2,gjf,1,
10659,31206486,aqb,2,4,ftr,1,
10660,82786069,xdh,2,2,twc,1,
10661,42741382,tea,2,2,fdg,1,
10662,11876871,ptl,1,2,fij,1,
