68082741,mio,1,2,36,10036,ANV,2,occ,1
57519785,dei,2,2,37,10037,DUP,2,blq,1
55680216,tig,1,4,38,10038,GCU,3,qas,1
50757637,nyx,2,1,39,10039,BBW,1,qto,1
68872128,ugf,1,3,40,10040,IHR,1,dtm,1
12671947,ygk,2,3,41,10041,VLV,3,utx,1
20030803,oft,1,3,42,10042,XBO,3,jig,1
49593541,tal,1,3,43,10043,FJM,2,sbe,1
99332178,ubg,2,3,44,10044,WCK,3,hny,1
45556834,lmo,1,2,45,10045,PVN,2,dyg,1
13699087,hqm,2,2,46,10046,CET,3,xen,1
38469662,kyh,1,3,47,10047,JVH,2,mll,1
41019998,mee,2,3,48,10048,QJQ,1,srl,1
76912661,jry,1,3,49,10049,VCC,3,qfh,1
51571884,coc,1,2,50,10050,HWE,2,dbj,1
40858878,xgw,2,2,51,10051,TTK,3,hkt,1
12667984,ghh,1,3,52,10052,DMI,2,lua,1
60208056,prq,2,1,53,10053,WEI,3,ibs,1
92579075,dqt,2,3,54,10054,FWO,2,pyh,1
52257854,ahp,2,1,55,10055,DJJ,1,hrq,1
98250085,ksk,2,1,56,10056,BWT,2,efu,1
71924049,gtg,1,3,57,10057,LFK,1,awn,1
94043569,rqr,2,3,58,10058,NCG,1,jky,1
35042893,wvi,2,1,59,10059,MLX,3,krw,1
37260008,kdq,1,3,60,10060,WLU,1,ith,1
65841322,kjt,2,2,61,10061,FFQ,2,dku,1
50365515,yui,2,2,62,10062,NFP,2,fsp,1
39576608,lln,1,3,63,10063,YGI,1,bxb,1
50335160,ctn,1,2,64,10064,LOW,3,bsf,1
62388839,tet,1,1,65,10065,WPS,3,rll,1
96210790,shk,1,4,66,10066,WFH,2,kog,1
54071878,tpn,1,1,67,10067,HBG,3,imn,1
86573155,pkh,1,3,68,10068,JFO,3,fhe,1
99276155,nde,1,4,69,10069,VPG,1,ald,1
47117853,isl,1,2,70,10070,LDB,1,yon,1
76666711,oni,2,3,71,10071,SWS,3,pmw,1
63662926,wyq,1,3,72,10072,OMY,3,erd,1
88860127,lbn,1,1,73,10073,DOU,2,yne,1
49743734,efv,2,2,74,10074,UNA,3,yqd,1
53173497,slm,1,4,75,10075,UAS,3,rfx,1
38290524,wke,1,4,76,10076,VWU,3,yvg,1
20987765,gox,1,2,77,10077,OQY,2,scn,1
49839068,eta,1,1,78,10078,BBY,3,yrl,1
63038332,nxf,2,4,79,10079,JKD,2,lxi,1
12179995,awv,2,1,80,10080,ABB,1,jhm,1
87410547,uuu,2,2,81,10081,UHD,1,ktx,1
48473725,yra,2,4,82,10082,PDE,2,dlo,1
44180889,lej,2,2,83,10083,RPA,2,bds,1
18592633,coi,2,2,84,10084,BYR,1,seu,1
85281434,sjg,2,4,85,10085,DWI,2,hmj,1
36028711,ymi,1,1,86,10086,YFL,2,bjj,1
14582576,iis,2,3,87,10087,NIL,3,xwh,1
85133322,srg,1,3,88,10088,OWA,3,hyg,1
42724438,srf,2,1,89,10089,YAB,2,xou,1
39026665,iaj,2,1,90,10090,LKG,1,skc,1
54750481,oen,1,4,91,10091,MHF,2,eml,1
51300531,qvv,1,3,92,10092,JXA,3,stf,1
39007542,snv,1,2,93,10093,AIN,3,qig,1
46992442,ttp,2,1,94,10094,MEA,3,agi,1
20506876,rrs,2,4,95,10095,GLE,3,ufn,1
43366948,voj,1,1,96,10096,HJC,2,sgt,1
75453312,avm,2,1,97,10097,VCN,2,dir,1
35216851,nwb,1,2,98,10098,XPW,2,vut,1
79938801,hvj,2,3,99,10099,ACX,2,wfg,1
74890619,dlo,2,3,100,10100,OCA,1,jtw,1
60887562,psy,1,4,101,10101,WUH,1,faw,1
64540837,vql,2,3,102,10102,ORP,1,ovs,1
31789554,iqh,1,4,103,10103,CSM,1,pnq,1
28431846,yyx,1,4,104,10104,PFS,3,ids,1
97154940,exv,2,2,105,10105,BVG,2,rku,1
61083974,vdk,1,2,106,10106,OFX,1,uor,1
25083614,sfi,1,4,107,10107,BST,2,mco,1
92888984,ibk,1,4,108,10108,YWV,2,wsd,1
36021319,dog,2,4,109,10109,JXF,3,sqh,1
67210290,brw,1,1,110,10110,BBS,3,uqx,1
31348864,nvn,2,2,111,10111,UUO,2,fdc,1
91266695,klx,1,1,112,10112,XNC,3,her,1
38636382,qky,2,1,113,10113,DLC,3,svy,1
99956129,ilr,1,4,114,10114,BRS,1,lva,1
21434688,tyg,2,3,115,10115,AJO,1,sni,1
65653062,wow,1,1,116,10116,FWD,3,xat,1
72645848,hmi,1,3,117,10117,AUS,2,vty,1
14638822,nor,1,1,118,10118,BJN,3,pxw,1
78621812,ekq,1,1,119,10119,AJO,3,lnt,1
39707394,syp,1,4,120,10120,EYW,3,xfy,1
60021235,dcy,2,2,121,10121,EHM,2,qeh,1
79421636,gjd,1,2,122,10122,MYR,1,yvj,1
78479515,vmj,1,3,123,10123,GBF,2,ctv,1
74048440,trb,2,4,124,10124,FCU,2,nqr,1
60716140,qpj,1,1,125,10125,FTI,1,pnh,1
71229612,xic,1,1,126,10126,QIU,2,rwo,1
13748099,jxb,1,1,127,10127,DBO,2,qke,1
56583103,omk,1,2,128,10128,XGQ,3,vde,1
83361466,qad,1,2,129,10129,TIE,3,yqd,1
34592478,qgi,2,3,130,10130,ECF,2,sux,1
39409286,fvc,1,2,131,10131,JKO,1,doc,1
48028626,xmy,1,2,132,10132,KMO,2,klj,1
54378111,cvc,2,1,133,10133,HGN,2,eum,1
52735065,lun,1,4,134,10134,RGN,3,yxs,1
69054455,chm,2,1,135,10135,YSA,3,mhf,1
42656678,mqj,1,2,136,10136,EMQ,3,bhg,1
81114084,nts,2,3,137,10137,NUT,2,sxm,1
74542189,oln,2,4,138,10138,TUR,2,wga,1
18670429,fjd,2,2,139,10139,XLC,3,wmy,1
85625563,whq,1,3,140,10140,XKV,3,oqv,1
42904083,csd,1,4,141,10141,URF,2,hch,1
71894209,dhh,2,3,142,10142,MTW,2,ecf,1
58034726,nmr,2,2,143,10143,UNO,1,als,1
71167246,fwc,1,3,144,10144,ITG,2,pea,1
56303023,vsn,1,4,145,10145,IUO,2,pcj,1
69300989,jpu,2,3,146,10146,HVT,1,wfn,1
83047051,qhx,2,3,147,10147,VKD,2,evx,1
70358741,ghy,1,3,148,10148,RLI,1,uow,1
37161116,jpv,2,2,149,10149,EWV,2,ykh,1
61756270,lgc,2,3,150,10150,HRS,3,xwd,1
54520975,uhf,2,1,151,10151,JVC,1,uah,1
43232791,rbi,1,2,152,10152,IAO,2,iqt,1
22686489,jix,1,1,153,10153,RHT,2,gbq,1
77290978,lvo,2,4,154,10154,NBR,3,pjl,1
30219558,pag,2,3,155,10155,QQM,1,lgd,1
17570697,xdy,1,3,156,10156,XGQ,2,cll,1
71182476,ifl,1,3,157,10157,MII,1,wjx,1
17823202,dxa,1,2,158,10158,YDU,3,gge,1
97240957,cgm,1,1,159,10159,JNQ,1,jpf,1
75870511,chj,1,1,160,10160,COT,3,tfd,1
45750128,kvh,1,3,161,10161,RFL,2,etm,1
35584214,nuq,2,1,162,10162,EON,1,wnn,1
51244783,kjx,2,3,163,10163,AQF,2,rwr,1
82696706,ufg,2,2,164,10164,PDY,1,uaf,1
10912574,ryk,1,1,165,10165,XTT,1,vre,1
32644002,cuw,2,1,166,10166,XOO,3,asb,1
77457249,som,1,4,167,10167,BAO,2,gdm,1
26892821,xjr,2,1,168,10168,EMW,2,vkc,1
67846322,lnn,2,4,169,10169,GPO,2,uqa,1
47866473,dnw,2,1,170,10170,TAH,3,gme,1
25902955,sjw,2,1,171,10171,YHK,3,thd,1
86976507,myd,1,1,172,10172,QUU,2,ync,1
74695675,ept,2,2,173,10173,WCE,2,jcq,1
28993618,oxc,2,2,174,10174,PNH,2,cbt,1
89883358,ose,2,4,175,10175,RMS,2,nhd,1
93436735,sef,2,3,176,10176,UMA,1,hrx,1
73299885,tif,1,1,177,10177,EOQ,3,wuk,1
17489513,duh,1,1,178,10178,MXB,3,dcu,1
82356784,itn,2,1,179,10179,CAD,3,png,1
58615848,ldj,2,3,180,10180,XGD,2,upf,1
22578699,ivm,2,2,181,10181,EWY,1,bcu,1
20269277,exl,2,1,182,10182,YYB,2,bqr,1
19572117,xft,2,3,183,10183,FWO,2,cyb,1
33384532,ven,1,2,184,10184,RGU,1,biq,1
91800535,nch,2,1,185,10185,CFT,3,hla,1
95494648,mdf,1,2,186,10186,YUL,3,bck,1
35067995,nxt,2,1,187,10187,XWB,3,cem,1
69905672,knm,1,2,188,10188,SXM,2,fcw,1
33998411,nvu,1,4,189,10189,TYK,3,fpp,1
39237020,ymw,2,3,190,10190,OSV,3,vbm,1
39971696,kvb,1,3,191,10191,PKA,3,gpa,1
71433423,rbl,2,1,192,10192,BVY,3,lbn,1
10902407,dfn,1,3,193,10193,UYK,1,eon,1
15990456,oyi,2,4,194,10194,GBE,2,vex,1
17416621,xsg,2,2,195,10195,PNW,2,spb,1
13306762,xcp,1,2,196,10196,LJA,3,mis,1
15923338,ihc,2,4,197,10197,JKQ,3,sir,1
68761263,sxr,1,4,198,10198,QYA,2,mbm,1
29844511,huf,1,4,199,10199,XUO,1,flx,1
94072117,yjr,1,1,200,10200,PBO,1,ppn,1
90950924,uwk,1,2,201,10201,WGL,1,utu,1
93767416,vrw,2,4,202,10202,MQA,1,qgn,1
57968381,bur,1,2,203,10203,ACS,2,xpq,1
72007646,csv,1,1,204,10204,MIL,3,vlw,1
46020692,kts,1,2,205,10205,TAT,3,hub,1
60650225,eje,2,1,206,10206,GJD,2,lqa,1
79244364,adu,2,4,207,10207,PBD,3,oxj,1
60222026,rbj,2,4,208,10208,ALM,2,oog,1
38257377,etv,1,3,209,10209,RYX,1,xrq,1
21532304,vqm,2,3,210,10210,CLR,3,mtq,1
61835416,pcm,1,3,211,10211,KAR,3,fxy,1
52963591,hmw,2,4,212,10212,KRC,2,ryy,1
87918649,frf,2,2,213,10213,GVX,1,qco,1
61249998,vqh,2,1,214,10214,AHW,1,owl,1
47247141,hfv,1,4,215,10215,EML,1,chl,1
76800992,okt,2,3,216,10216,PPR,3,iot,1
94841455,rco,1,1,217,10217,HGI,2,ggt,1
86645139,ede,1,1,218,10218,EXK,2,cau,1
61075744,qcm,1,4,219,10219,FVD,2,wme,1
92924479,hsa,2,3,220,10220,BUR,2,erg,1
18134267,xtp,2,1,221,10221,DIW,1,dch,1
34920073,mgn,2,1,222,10222,WKQ,1,wrh,1
26630340,uki,1,4,223,10223,PFK,1,jaw,1
50967276,bip,2,2,224,10224,GPM,2,umw,1
65562136,yrm,2,4,225,10225,JSG,3,tro,1
89741534,wcn,1,2,226,10226,UQE,3,iko,1
80576712,fnf,2,4,227,10227,BSI,2,ldf,1
50459392,xcr,2,2,228,10228,VWP,1,jqn,1
36737360,sqi,1,3,229,10229,BPW,3,xif,1
79023191,pwp,1,4,230,10230,XFU,3,tab,1
83196767,ugs,1,1,231,10231,HCQ,2,rdu,1
23301679,anc,1,2,232,10232,KRE,3,fih,1
55957146,qgc,2,4,233,10233,SPN,1,pjg,1
90123191,acv,1,4,234,10234,OAS,3,plj,1
68367776,sip,1,4,235,10235,VMT,2,kgn,1
49485709,jpp,1,2,236,10236,FKH,3,lvi,1
26320662,vfi,1,4,237,10237,APQ,1,ciu,1
36562242,jae,1,3,238,10238,GTP,1,iei,1
89937730,kds,2,4,239,10239,MFL,2,mbs,1
58685584,fet,1,4,240,10240,WOT,3,kpb,1
56611373,qqs,1,3,241,10241,ESH,2,uix,1
15299441,wrq,2,1,242,10242,TNM,3,ylc,1
91807908,yqe,1,3,243,10243,CQI,2,mds,1
72310543,nbp,1,2,244,10244,OQW,3,ynd,1
46346568,xad,2,1,245,10245,HIE,1,mgb,1
55097100,wru,2,3,246,10246,PYX,1,abh,1
48731001,ioi,2,3,247,10247,WMA,3,urs,1
34132727,vri,2,4,248,10248,VRT,2,hbe,1
32374527,mue,2,1,249,10249,JOY,2,cvm,1
54562574,kfs,2,1,250,10250,RJU,1,ggx,1
33592954,dvc,1,1,251,10251,AYN,1,xqr,1
32692303,fde,1,2,252,10252,NVH,1,ipg,1
32440768,xqu,2,1,253,10253,WWT,2,yuj,1
63074160,yvm,1,1,254,10254,RTB,3,ucp,1
54768882,cug,2,2,255,10255,RVA,1,amj,1
45332517,tru,2,2,256,10256,JVA,2,edo,1
37248341,tdj,1,3,257,10257,FND,3,ddv,1
88979794,agf,1,4,258,10258,XHE,2,ttp,1
24028247,bul,2,4,259,10259,OFW,2,rcc,1
71930225,iue,1,2,260,10260,KMO,3,snq,1
32703120,tht,1,4,261,10261,YMS,2,qej,1
27201433,gwm,1,2,262,10262,XAE,1,rwc,1
71411700,dex,1,4,263,10263,MCH,3,hcm,1
16162718,ttt,1,3,264,10264,IRD,1,mbp,1
78263652,aue,1,4,265,10265,QFB,2,yra,1
32684627,xyf,2,1,266,10266,EXG,3,kaa,1
78511796,twd,1,3,267,10267,JYO,2,qlf,1
33489664,iij,1,1,268,10268,WYN,3,mbp,1
85605999,suy,2,3,269,10269,IJW,3,jsm,1
87001948,hgi,1,1,270,10270,RMC,2,iqw,1
65662021,eru,2,1,271,10271,IWQ,1,qjj,1
87929305,wvf,2,2,272,10272,MGL,1,aqq,1
14167659,mij,2,1,273,10273,AYE,1,yab,1
12850559,jeu,1,4,274,10274,UTK,3,bjo,1
41673361,rth,2,4,275,10275,WFW,3,omj,1
64170964,ucw,2,3,276,10276,JFM,2,brk,1
36550549,fdv,1,4,277,10277,AQO,1,gpa,1
45178351,pwo,2,4,278,10278,RMF,1,ouj,1
86954903,fdv,2,3,279,10279,OXI,1,olg,1
57591310,rre,1,3,280,10280,PCR,1,rcc,1
67241674,amn,1,1,281,10281,TQT,2,ssw,1
58229762,qeg,2,2,282,10282,XVG,2,blm,1
62114710,adx,1,4,283,10283,UFV,2,jkw,1
82329717,xpp,2,2,284,10284,HJI,2,gvf,1
62651007,jum,2,1,285,10285,LDU,2,qwv,1
54921444,rce,1,4,286,10286,OSG,1,kfd,1
74459501,exm,2,1,287,10287,HLW,1,wwp,1
26728446,fga,1,2,288,10288,EAM,2,rdo,1
29069676,buu,1,2,289,10289,VNS,1,oxa,1
68639677,sjn,2,1,290,10290,JLL,3,ivt,1
44196402,jxf,2,2,291,10291,FXN,3,djo,1
16156238,ics,1,3,292,10292,XAT,1,pkn,1
87817569,qum,1,3,293,10293,SOK,3,nmf,1
47795514,ssb,2,1,294,10294,TXC,2,ksp,1
10587344,dpj,1,4,295,10295,WVG,3,klc,1
35509371,foe,2,4,296,10296,GNT,2,oxf,1
33577988,nmj,1,2,297,10297,FHU,1,lrt,1
50280290,gto,2,3,298,10298,UDV,2,ytt,1
55816383,ief,2,3,299,10299,NLX,1,lis,1
37522035,bwl,1,2,300,10300,ROP,1,ycc,1
72707960,gmy,1,3,301,10301,HLH,3,xdd,1
58333275,xud,2,1,302,10302,TVB,3,hss,1
70902575,anq,2,3,303,10303,UBG,3,nmd,1
78418344,dce,1,4,304,10304,DRW,1,xjq,1
33166382,nhw,1,3,305,10305,SOV,2,rhe,1
84264915,wba,2,1,306,10306,MSY,1,weq,1
93625708,hmn,2,1,307,10307,HPK,3,tij,1
39401136,ggw,1,2,308,10308,DMX,3,yeo,1
36618143,fln,2,1,309,10309,LSQ,2,yuq,1
23973188,cta,2,3,310,10310,DBP,3,gft,1
83129509,vdv,2,3,311,10311,LGG,3,vad,1
30998149,grd,2,1,312,10312,IPQ,3,kej,1
86250927,irh,2,4,313,10313,NQU,1,jxs,1
58247289,vum,1,2,314,10314,MXX,1,vgm,1
59626737,rlq,2,3,315,10315,AMJ,3,ppj,1
57374032,ihp,1,3,316,10316,OPI,1,rwi,1
40882390,cdy,2,4,317,10317,JJY,1,bdp,1
91472018,lga,2,4,318,10318,OAP,3,hqn,1
60452758,wcq,2,2,319,10319,GAH,1,dky,1
29367033,cvn,1,1,320,10320,MHH,2,bds,1
77038895,hkc,2,1,321,10321,EBB,3,qoj,1
23527783,fde,2,3,322,10322,RRY,1,xds,1
15599049,llb,1,4,323,10323,YXO,3,xuk,1
28222093,lia,2,4,324,10324,YHA,1,liu,1
25853094,fqj,2,2,325,10325,PTR,2,mrc,1
53425424,xkn,2,3,326,10326,GWP,3,paa,1
86805290,voh,2,4,327,10327,HMX,3,qlw,1
66767527,dyd,2,2,328,10328,LWO,3,ctd,1
30856033,ior,1,2,329,10329,MMS,3,lfj,1
82521559,aib,1,3,330,10330,NDX,3,rdt,1
84298465,lap,1,2,331,10331,JVT,3,ydh,1
91120237,jus,1,2,332,10332,ELV,3,pxy,1
46030590,xfx,1,1,333,10333,PQE,2,ytx,1
71029384,tsq,2,3,334,10334,VWS,2,iyr,1
14339725,xxu,1,2,335,10335,HXX,2,vqd,1
23904941,poc,1,4,336,10336,YOT,1,agm,1
50846509,grl,1,1,337,10337,UFL,1,cve,1
83971484,hdt,1,3,338,10338,FUP,1,svu,1
18874429,hnt,2,1,339,10339,VJI,3,gwg,1
49435684,emj,2,4,340,10340,IWO,3,rqy,1
30413307,eoh,1,2,341,10341,KYB,3,fal,1
91715294,tvi,1,1,342,10342,HUI,2,nyp,1
85778148,oxt,1,3,343,10343,FMG,3,mwo,1
22333325,fqn,1,2,344,10344,ULO,3,hky,1
94365872,dxf,2,1,345,10345,DEH,3,biw,1
55788601,xgt,1,1,346,10346,OIF,1,wio,1
14451101,xoy,2,1,347,10347,AKX,1,tlp,1
53640602,qxp,1,3,348,10348,RMX,3,oks,1
17638587,ytw,1,2,349,10349,YRO,3,bwf,1
72791506,clp,2,3,350,10350,LBX,3,fvu,1
16835798,qgh,1,4,351,10351,LLP,2,gvl,1
22646745,fbf,1,2,352,10352,ETC,3,ord,1
99887292,cyi,1,4,353,10353,SWR,3,air,1
77902969,qrb,1,1,354,10354,ALX,2,iri,1
38317448,ivs,2,2,355,10355,WNB,1,ypi,1
88346465,bfe,1,3,356,10356,HWU,3,cuh,1
37984460,rui,2,4,357,10357,CSY,1,lio,1
84724189,qdn,1,4,358,10358,UYD,3,kli,1
36413896,awk,1,1,359,10359,HGC,3,gar,1
41733663,lsk,1,3,360,10360,IVV,1,yks,1
97741440,mbp,2,4,361,10361,XKL,3,ghq,1
30007706,dio,2,1,362,10362,UQX,2,ppb,1
17671670,ndw,1,3,363,10363,RWI,2,hgo,1
98967903,qul,2,3,364,10364,QVR,2,vbn,1
96802676,fpc,2,2,365,10365,AQJ,1,fxk,1
20190251,lyv,2,1,366,10366,VLL,1,uxd,1
24756980,vqc,2,2,367,10367,SFS,2,xvw,1
45852250,lmm,1,1,368,10368,FSM,2,kcb,1
50510276,hov,2,4,369,10369,RUN,2,eyf,1
31579021,wpw,1,3,370,10370,NQL,2,pgw,1
96365239,bjh,2,1,371,10371,CUF,1,ake,1
96023907,thd,1,1,372,10372,LIO,3,rip,1
16453353,hkg,2,2,373,10373,UHA,3,ttd,1
97535183,wua,2,3,374,10374,QOJ,2,ohv,1
22270003,skm,1,3,375,10375,EII,2,gub,1
38784412,paw,1,1,376,10376,AEW,1,mkn,1
91395101,qsy,1,4,377,10377,QVJ,2,vpy,1
74055067,plh,1,4,378,10378,KVA,2,wai,1
14591908,hvn,2,3,379,10379,CVX,2,aqs,1
47584169,qkk,1,4,380,10380,CDF,1,nvh,1
86311500,bkj,2,2,381,10381,ULU,1,sig,1
39768626,rbe,1,3,382,10382,XHT,1,pef,1
94190555,yql,2,3,383,10383,ALD,1,uxv,1
76826379,eqi,2,3,384,10384,BLT,2,sst,1
51379162,jrb,1,4,385,10385,IUN,1,jbj,1
67556415,wax,2,4,386,10386,EQG,2,mtg,1
17966957,sex,2,3,387,10387,WJH,3,snn,1
22868363,qtc,2,3,388,10388,YUM,3,scb,1
72915766,tfe,1,2,389,10389,KSB,1,uyk,1
52730454,rvq,2,2,390,10390,UCH,3,akw,1
78811483,qvp,2,3,391,10391,ENT,3,pri,1
54873665,taq,1,3,392,10392,SHR,2,olt,1
68505106,xjd,2,3,393,10393,OLD,2,nvi,1
17030973,wxw,1,1,394,10394,ETH,3,bwh,1
54942020,jaw,2,1,395,10395,CYG,2,amk,1
82506209,gvb,1,3,396,10396,VGG,2,bcu,1
14829713,rlf,2,2,397,10397,FEW,2,eyi,1
88560227,dut,2,3,398,10398,DUI,1,eqd,1
39449251,cyn,1,3,399,10399,RCU,2,pkt,1
30358173,ylx,2,2,400,10400,YHU,2,jqw,1
45087641,hmn,2,3,401,10401,SLI,3,xnh,1
65206147,xmw,2,4,402,10402,BJI,3,nvn,1
74000814,dsi,2,4,403,10403,DER,3,psc,1
63466110,rde,2,1,404,10404,MOG,3,awe,1
39285909,art,2,4,405,10405,HUV,2,ehl,1
23102775,qgq,1,1,406,10406,AMX,3,wtm,1
12853331,gka,1,3,407,10407,LJC,2,emm,1
74295311,ppg,2,2,408,10408,XFT,1,ddh,1
61181670,dqp,2,3,409,10409,LHE,3,rlt,1
72231066,aty,2,3,410,10410,WUI,1,qsr,1
24581023,vsf,1,4,411,10411,IAD,1,iuu,1
59160178,wtf,2,3,412,10412,DQT,1,odg,1
60183195,tsi,2,3,413,10413,BPN,3,atj,1
68382765,xmd,1,4,414,10414,RKB,2,bvt,1
99251959,hin,2,3,415,10415,VDV,1,qcq,1
11198894,rdh,2,1,416,10416,QXG,2,nau,1
95126239,pus,1,3,417,10417,KBR,1,quu,1
44391705,cjv,1,2,418,10418,EMU,3,hsl,1
78167727,ial,1,2,419,10419,LTR,1,yxa,1
77733463,obe,2,4,420,10420,IUC,3,bgb,1
59507403,sxf,2,2,421,10421,UIO,2,nxn,1
43781058,nby,2,4,422,10422,AOY,1,xeh,1
71729538,ath,1,2,423,10423,RME,3,kvx,1
62121651,coq,2,1,424,10424,CQX,2,ify,1
34484609,wgb,1,4,425,10425,QIA,2,wpw,1
46781652,fuo,2,2,426,10426,RCQ,1,acv,1
78503636,qyk,2,3,427,10427,CGH,1,kis,1
84045208,kfw,2,2,428,10428,GHQ,1,dkv,1
56745838,fcx,1,1,429,10429,LPK,1,asj,1
22045639,vhk,1,2,430,10430,MCE,3,vhj,1
45131034,kmy,2,3,431,10431,ISK,2,dva,1
97579174,irp,2,1,432,10432,CNV,3,igp,1
83200742,kuu,1,4,433,10433,BOT,2,riy,1
57311427,nbd,2,3,434,10434,IOL,2,bkj,1
42361468,kej,1,3,435,10435,AFK,1,nxr,1
33349928,ars,1,3,436,10436,GBP,2,iyu,1
63365862,chm,2,4,437,10437,PQB,2,qlk,1
28769972,man,2,3,438,10438,YAV,1,mlb,1
77188654,qbc,2,2,439,10439,NIT,1,ats,1
89615078,vwk,2,3,440,10440,TWQ,3,ehm,1
73292548,lbi,1,3,441,10441,EKP,3,jau,1
61939075,iic,1,3,442,10442,QBL,2,ebt,1
44823750,xab,2,2,443,10443,LNU,2,oig,1
67186118,sis,1,3,444,10444,HAV,1,fkv,1
71927873,jau,1,2,445,10445,THA,3,orm,1
96471573,qdx,1,2,446,10446,GON,2,ssu,1
17066133,rel,2,4,447,10447,JYX,3,nfy,1
54765227,ail,1,4,448,10448,QXR,2,gwv,1
81902175,uwo,2,1,449,10449,FEV,1,itc,1
83504902,lre,2,1,450,10450,SAJ,3,tlk,1
95515418,ehq,2,1,451,10451,AXL,1,xuo,1
74480439,rkt,1,1,452,10452,VUJ,2,qth,1
61902998,iqd,2,2,453,10453,CYD,2,cdv,1
16903612,rox,1,1,454,10454,TYE,1,utk,1
39015923,vjn,1,3,455,10455,XRX,1,ofq,1
52178817,hgo,1,3,456,10456,RQB,3,xwg,1
97023675,stm,2,3,457,10457,RSO,2,bpt,1
39053159,obm,1,2,458,10458,GUE,3,mpu,1
94734442,qvx,2,3,459,10459,VGE,1,dts,1
93375154,ydn,1,4,460,10460,IFQ,1,jde,1
26765796,bna,2,4,461,10461,CLQ,3,poh,1
47732345,hjg,2,4,462,10462,VFQ,1,nxu,1
71344629,ics,2,1,463,10463,EIT,3,the,1
13654125,usk,2,3,464,10464,MLY,2,lqo,1
97728348,cib,2,1,465,10465,NLW,3,tab,1
63023447,uby,1,4,466,10466,VPW,1,nnu,1
70925873,eoq,2,2,467,10467,LTF,2,qvy,1
81786650,lxs,2,2,468,10468,FJA,2,syf,1
49432321,hys,2,3,469,10469,VCM,2,hit,1
72213238,cmj,1,3,470,10470,JCA,3,tmx,1
43381970,lkg,1,2,471,10471,FIS,2,pxq,1
14846746,ooh,2,1,472,10472,UQO,3,ocq,1
47208077,cwj,1,4,473,10473,SOO,3,loe,1
66194719,qdb,1,1,474,10474,VJT,1,ict,1
23444560,wqy,1,1,475,10475,BVQ,3,dxj,1
37202841,qlq,2,3,476,10476,ULE,3,aqv,1
25613816,ols,2,1,477,10477,UOG,1,fag,1
42998528,ygb,1,3,478,10478,WGB,3,owp,1
15648595,jwd,2,2,479,10479,HYB,3,rcl,1
89408132,bjh,1,4,480,10480,ADG,3,poy,1
39456969,bje,2,2,481,10481,XUJ,2,bmh,1
22764635,ada,1,1,482,10482,VCI,1,rdu,1
67051895,koj,2,1,483,10483,OUM,3,jrk,1
28727287,nfp,1,4,484,10484,EQK,3,uav,1
97156376,snj,1,4,485,10485,ERF,1,kif,1
63709079,sud,1,3,486,10486,CUT,1,ipl,1
90918067,rsj,2,3,487,10487,MAP,3,ght,1
60312247,iob,1,4,488,10488,YYK,3,dyq,1
52911621,rnk,1,1,489,10489,MPY,3,sye,1
70447114,kgf,2,2,490,10490,FFH,2,adr,1
67091870,rmp,2,1,491,10491,CQC,1,mgk,1
86877831,sdx,1,2,492,10492,HEU,2,fid,1
89936893,cng,1,1,493,10493,UBQ,2,enc,1
14403335,rem,1,2,494,10494,IOA,2,lkf,1
26368332,ace,1,4,495,10495,DBK,2,mkl,1
65128117,hey,2,1,496,10496,KSX,3,jve,1
